state,district,year,season,crop,production_tonnes,rainfall_mm
Tamil Nadu,SIVAGANGA,1997,Whole Year,Onion,190.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Pulses total,770.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Ragi,740.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Rice,221560.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Sugarcane,3938000.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Sunflower,10.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Sweet potato,40.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Tapioca,410.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Total foodgrain,223400.0,950.5
Tamil Nadu,SIVAGANGA,1997,Whole Year,Urad,190.0,950.5
Tamil Nadu,THANJAVUR,1997,Kharif,Banana,75114.0,950.5
Tamil Nadu,THANJAVUR,1997,Kharif,Onion,81.0,950.5
Tamil Nadu,THANJAVUR,1997,Kharif,Sesamum,1410.0,950.5
Tamil Nadu,THANJAVUR,1997,Kharif,Small millets,60.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Arhar/Tur,70.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Banana,103300.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Cashewnut,2040.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Cotton(lint),1990.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Dry chillies,40.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Dry ginger,60.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Groundnut,15030.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Maize,510.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Moong(Green Gram),740.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Onion,90.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Pulses total,3290.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Ragi,90.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Rice,489770.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Sugarcane,9900000.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Sweet potato,20.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Tapioca,3000.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Total foodgrain,493720.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Turmeric,80.0,950.5
Tamil Nadu,THANJAVUR,1997,Whole Year,Urad,2470.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Kharif,Banana,3268.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Banana,10610.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Black pepper,390.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Cardamom,110.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Dry chillies,10.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Dry ginger,16540.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Garlic,670.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Potato,55410.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Pulses total,50.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Ragi,40.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Rice,5980.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Sugarcane,24000.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Sweet potato,70.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Tapioca,3340.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Total foodgrain,6030.0,950.5
Tamil Nadu,THE NILGIRIS,1997,Whole Year,Turmeric,40.0,950.5
Tamil Nadu,THENI,1997,Kharif,Banana,34600.0,950.5
Tamil Nadu,THENI,1997,Kharif,Horse-gram,300.0,950.5
Tamil Nadu,THENI,1997,Kharif,Onion,6222.0,950.5
Tamil Nadu,THENI,1997,Kharif,Sesamum,740.0,950.5
Tamil Nadu,THENI,1997,Kharif,Small millets,580.0,950.5
Tamil Nadu,THENI,1997,Kharif,Tobacco,16.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Arhar/Tur,1390.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Bajra,4210.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Banana,300620.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Cardamom,120.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Cashewnut,440.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Castor seed,10.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Coriander,10.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Cotton(lint),15350.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Dry chillies,180.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Groundnut,18770.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Jowar,16010.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Maize,6460.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Moong(Green Gram),420.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Onion,6260.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Pulses total,3420.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Ragi,490.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Rice,61810.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Sugarcane,10598000.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Sunflower,980.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Sweet potato,200.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Tapioca,1050.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Tobacco,220.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Total foodgrain,93000.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Turmeric,20.0,950.5
Tamil Nadu,THENI,1997,Whole Year,Urad,570.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Kharif,Banana,115644.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Kharif,Horse-gram,60.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Kharif,Sesamum,410.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Arhar/Tur,250.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Bajra,1380.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Banana,54080.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Cashewnut,320.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Dry chillies,1130.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Groundnut,100550.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Jowar,150.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Moong(Green Gram),3520.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Pulses total,4480.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Ragi,2980.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Rice,434770.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Sugarcane,11811000.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Sunflower,200.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Sweet potato,360.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Tapioca,4320.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Total foodgrain,443760.0,950.5
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Urad,510.0,950.5
Tamil Nadu,THIRUVARUR,1997,Kharif,Banana,8747.0,950.5
Tamil Nadu,THIRUVARUR,1997,Kharif,Sesamum,1680.0,950.5
Tamil Nadu,THIRUVARUR,1997,Kharif,Tobacco,11.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Banana,19680.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Cashewnut,10.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Cotton(lint),3650.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Dry chillies,10.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Groundnut,1650.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Maize,50.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Moong(Green Gram),2620.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Pulses total,7090.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Rice,285510.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Sugarcane,2287000.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Sweet potato,70.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Tapioca,5030.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Total foodgrain,292650.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Turmeric,30.0,950.5
Tamil Nadu,THIRUVARUR,1997,Whole Year,Urad,4470.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Banana,392293.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Horse-gram,530.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Onion,22770.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Sesamum,670.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Small millets,1370.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Arhar/Tur,750.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Bajra,4800.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Banana,564660.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cashewnut,120.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Castor seed,140.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Coriander,540.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cotton(lint),22580.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Dry chillies,1620.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Gram,50.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Groundnut,20130.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Jowar,39930.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Maize,10.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Moong(Green Gram),210.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Pulses total,2690.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Ragi,370.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Rice,223530.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Small millets,10.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sugarcane,5806000.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sunflower,3520.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sweet potato,1030.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Tapioca,225530.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Total foodgrain,272710.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Turmeric,540.0,950.5
Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Urad,1000.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Kharif,Banana,187507.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Kharif,Horse-gram,350.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Kharif,Onion,23460.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Kharif,Sesamum,310.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Kharif,Small millets,50.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Kharif,Tobacco,7.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Arhar/Tur,30.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Bajra,4470.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Banana,232650.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Cardamom,90.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Cashewnut,1160.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Castor seed,30.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Coriander,20.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Cotton(lint),10170.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Dry chillies,2390.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Dry ginger,130.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Groundnut,9360.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Jowar,2990.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Maize,1290.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Moong(Green Gram),2090.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Onion,5690.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Pulses total,8600.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Ragi,2620.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Rice,325650.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Small millets,10.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Sugarcane,2402000.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Sunflower,150.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Sweet potato,2190.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Tapioca,9790.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Tobacco,20.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Total foodgrain,345880.0,950.5
Tamil Nadu,TIRUNELVELI,1997,Whole Year,Urad,5650.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Banana,66962.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Horse-gram,1530.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Onion,1431.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Sesamum,420.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Small millets,3640.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Tobacco,123.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Arhar/Tur,2830.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Bajra,8060.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Banana,124980.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Castor seed,30.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Cotton(lint),3470.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Dry chillies,690.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Gram,20.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Groundnut,182110.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Jowar,2940.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Maize,360.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Moong(Green Gram),1240.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Onion,700.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Pulses total,7310.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Ragi,7810.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Rapeseed &Mustard,10.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Rice,405680.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Small millets,30.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Sugarcane,23914000.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Sunflower,130.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Sweet potato,890.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Tapioca,6300.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Tobacco,130.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Total foodgrain,435800.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Turmeric,1580.0,950.5
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Urad,1000.0,950.5
Tamil Nadu,TUTICORIN,1997,Kharif,Banana,685918.0,950.5
Tamil Nadu,TUTICORIN,1997,Kharif,Horse-gram,20.0,950.5
Tamil Nadu,TUTICORIN,1997,Kharif,Onion,7683.0,950.5
Tamil Nadu,TUTICORIN,1997,Kharif,Sesamum,1050.0,950.5
Tamil Nadu,TUTICORIN,1997,Kharif,Small millets,60.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Arhar/Tur,50.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Bajra,51570.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Banana,686640.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Cashewnut,370.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Castor seed,20.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Coriander,2270.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Cotton(lint),20790.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Dry chillies,10610.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Dry ginger,160.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Gram,70.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Groundnut,2960.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Jowar,7600.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Maize,950.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Moong(Green Gram),3030.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Onion,2770.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Pulses total,10530.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Ragi,1270.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Rice,78650.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Small millets,20.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Sugarcane,97000.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Sunflower,1110.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Sweet potato,1930.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Tapioca,1010.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Total foodgrain,151020.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Turmeric,60.0,950.5
Tamil Nadu,TUTICORIN,1997,Whole Year,Urad,7240.0,950.5
Tamil Nadu,VELLORE,1997,Kharif,Banana,137719.0,950.5
Tamil Nadu,VELLORE,1997,Kharif,Horse-gram,850.0,950.5
Tamil Nadu,VELLORE,1997,Kharif,Onion,137.0,950.5
Tamil Nadu,VELLORE,1997,Kharif,Sesamum,450.0,950.5
Tamil Nadu,VELLORE,1997,Kharif,Small millets,4080.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Arhar/Tur,3930.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Bajra,2080.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Banana,309930.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Cashewnut,20.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Castor seed,70.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Coriander,10.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Cotton(lint),12640.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Dry chillies,180.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Gram,20.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Groundnut,109770.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Jowar,8030.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Maize,400.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Moong(Green Gram),160.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Onion,710.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Pulses total,5600.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Ragi,12360.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Rapeseed &Mustard,10.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Rice,236910.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Small millets,110.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Sugarcane,22069000.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Sunflower,230.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Sweet potato,160.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Tapioca,1730.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Total foodgrain,269460.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Turmeric,2010.0,950.5
Tamil Nadu,VELLORE,1997,Whole Year,Urad,340.0,950.5
Tamil Nadu,VILLUPURAM,1997,Kharif,Banana,38416.0,950.5
Tamil Nadu,VILLUPURAM,1997,Kharif,Horse-gram,170.0,950.5
Tamil Nadu,VILLUPURAM,1997,Kharif,Onion,3088.0,950.5
Tamil Nadu,VILLUPURAM,1997,Kharif,Sesamum,3220.0,950.5
Tamil Nadu,VILLUPURAM,1997,Kharif,Small millets,5000.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Arhar/Tur,540.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Bajra,51290.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Banana,33360.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Cashewnut,1990.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Castor seed,20.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Coriander,30.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Cotton(lint),7120.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Dry chillies,330.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Groundnut,108890.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Jowar,3440.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Moong(Green Gram),50.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Onion,1060.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Pulses total,2390.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Ragi,4440.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Rice,566360.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Small millets,210.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Sugarcane,37158000.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Sunflower,90.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Sweet potato,2410.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Tapioca,275940.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Tobacco,10.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Total foodgrain,632920.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Turmeric,2750.0,950.5
Tamil Nadu,VILLUPURAM,1997,Whole Year,Urad,1420.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Kharif,Banana,16863.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Kharif,Horse-gram,30.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Kharif,Onion,9252.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Kharif,Sesamum,1080.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Kharif,Small millets,350.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Arhar/Tur,530.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Bajra,18240.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Banana,36040.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Cardamom,30.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Castor seed,50.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Coriander,2420.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Cotton(lint),29810.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Dry chillies,2970.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Gram,60.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Groundnut,10090.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Jowar,5460.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Maize,5120.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Moong(Green Gram),1930.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Onion,7890.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Pulses total,6230.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Ragi,2020.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Rice,112240.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Small millets,10.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Sugarcane,2833000.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Sunflower,590.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Sweet potato,990.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Tapioca,260.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Total foodgrain,150270.0,950.5
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,Urad,3230.0,950.5
Tamil Nadu,COIMBATORE,1998,Kharif,Arhar/Tur,1998.0,1079.7
Tamil Nadu,COIMBATORE,1998,Kharif,Bajra,511.0,1079.7
Tamil Nadu,COIMBATORE,1998,Kharif,Cotton(lint),32294.0,1079.7
